id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
27,DNA Sequencing,"[""The Puzzle""]",1,"dna sequence, Sequencing technology","[""Book reading"", ""Puzzle solving"", ""Recipe following"", ""Code decoding"", ""Music sheet"", ""Morse code"", ""Fingerprinting"", ""Map reading"", ""Sentence parsing"", ""Barcode scanning"", ""Jigsaw puzzle"", ""Blueprint reading"", ""Knitting pattern"", ""Secret message"", ""Film strip"", ""DNA ladder"", ""Train schedule"", ""Traffic light"", ""Calendar dates"", ""Library catalog""]","[""book text, reading technique"", ""puzzle pieces, solving method"", ""Recipe, Cooking method"", ""Coded message, Decoding tool"", ""Musical Notes, Music Notation Software"", ""coded message, decoding method"", ""Fingerprint Pattern, Fingerprint Analysis"", ""Map layout, Cartography tools"", ""sentence structure, parsing algorithm"", ""barcode, Scanner"", ""puzzle pieces, assembly method"", ""building layout, Drafting tools"", ""pattern design, Knitting needles"", ""message content, decoding method"", ""Film frames, Projector mechanism"", ""rungs, assembly method"", ""Train route, Scheduling system"", ""light pattern, light controller"", ""Date Order, Calendar System"", ""book title, catalog system""]",,success
29,eye,"[""camera""]",1,"retina, iris, pupil, lens, choroid","[""camera"", ""window"", ""lens"", ""flashlight"", ""telescope"", ""microscope"", ""projector"", ""periscope"", ""magnifying glass"", ""doorway"", ""aperture"", ""screen"", ""eyehole"", ""spotlight"", ""sensor"", ""monitor"", ""scanner"", ""visor"", ""goggle"", ""lens cap""]","[""image sensor, aperture, aperture opening, camera lens, power source"", ""glass, curtains, opening, pane, frame"", ""sensor, aperture, opening, glass, housing"", ""light bulb, reflector, aperture, lens, battery"", ""sensor, aperture, opening, objective lens, housing"", ""image sensor, aperture, opening, objective lens, light source"", ""screen, aperture, shutter, focusing lens, power source"", ""viewfinder, aperture, opening, objective lens, housing"", ""viewing surface, aperture control, opening, glass, handle"", ""room interior, door frame, door opening, window, door surround"", ""sensor, aperture blades, opening, lens, camera body"", ""display, bezel, aperture, panel, circuitry"", ""viewing screen, shutter, aperture, focusing lens, camera housing"", ""stage, aperture, shutter, lens, power source"", ""detector, aperture, opening, focusing element, power source"", ""screen, bezel, aperture, panel, circuitry"", ""sensor, aperture, opening, focusing lens, power source"", ""display screen, visor frame, visor opening, visor lens, visor housing"", ""display screen, tinted lens, aperture, focusing lens, frame"", ""camera sensor, aperture blades, aperture opening, lens, camera body""]",,success
30,The Process of History,"[""Biological Evolution""]",1,"Historical events, historical period, Cultural, Political, Economic Changes","[""River"", ""Book"", ""Tree rings"", ""Puzzle"", ""Tapestry"", ""Clock"", ""Road"", ""Garden"", ""Movie"", ""Seasons"", ""Chain"", ""Building"", ""Ocean waves"", ""Family tree"", ""Diary"", ""Bridge"", ""River delta"", ""Train"", ""Quilt"", ""Clockwork""]","[""Tributaries, River Stage, Riverbank, Watershed, Currents"", ""Plot, Setting, Genre, Tone, Themes"", ""Growth patterns, Ring width, Environmental impact, Forest management, Wood production"", ""Puzzle pieces, Puzzle frame, Image on puzzle, Puzzle piece shape, Puzzle completion reward"", ""Threads, Background, Patterns, Designs, Textures"", ""Time, Hour, Style, Mechanism, Motion"", ""Milestones, Construction Era, Social Impact, Regulations, Toll Roads"", ""Growth cycles, Seasons, Garden style, Garden management, Harvest yield"", ""Plot, Setting, Genre, Themes, Box Office Impact"", ""Weather patterns, Seasonal cycle, Holiday traditions, Government preparations, Agricultural production"", ""Links, Length, Material, Strength, Flexibility"", ""Construction phases, Design era, Architectural style, Zoning regulations, Market fluctuations"", ""Wave crashes, Tide cycles, Coastal erosion, Rip currents, Ocean currents"", ""Births, Generation, Traditions, Heir, Inheritance"", ""Entries, Date Range, Personal Reflections, Social Commentary, Financial Records"", ""Construction, Era Built, Design Style, Governance, Tolling System"", ""Water flow, Geological era, Ecosystem, River management, Land use"", ""Route, Journey, Passengers, Conductor, Cargo"", ""Stitch Patterns, Fabric Era, Design Influences, Quilting Regulations, Market Demand"", ""Gear Turns, Clock Cycle, Clock Face, Mechanism, Spring Tension""]",,success
31,Gene Mutation,"[""Program Error""]",1,"Gene, mutation, Express","[""Typo"", ""Recipe"", ""Blueprint"", ""Code"", ""Puzzle"", ""Map"", ""Instruction"", ""Signal"", ""Pattern"", ""Letter"", ""Note"", ""Drawing"", ""Message"", ""Formula"", ""Script"", ""Plan"", ""Design"", ""Sentence"", ""Codeword"", ""Key""]","[""Text, Typo, Read"", ""Ingredient, Substitution, Cooking Method"", ""Blueprint, Alteration, Implementation"", ""Program, Bug, Compile"", ""Puzzle Piece, Modification, Reveal"", ""Location, Alteration, Representation"", ""Code, Modification, Execute"", ""Transmitter, Distortion, Transmission"", ""Design, Alteration, Reveal"", ""Word, Typo, Write"", ""Content, Edit, Write"", ""Canvas, Alteration, Display"", ""Content, Alteration, Delivery"", ""Variable, Alteration, Evaluate"", ""Script, Revision, Execute"", ""Blueprint, Alteration, Execute"", ""Blueprint, Revision, Implement"", ""Word, Typo, Meaning"", ""Code, alteration, Decode"", ""Key, Change, Unlock""]",,success
33,Synaptic transmission between neurons,"[""communication networks""]",1,"Neurons, synapse, neural signal","[""Telephone call"", ""Passing note"", ""Handshake"", ""Relay race"", ""Mail delivery"", ""Light switch"", ""Water pipe"", ""Electric circuit"", ""Messenger pigeon"", ""Conveyor belt"", ""Traffic signal"", ""Email transfer"", ""Domino effect"", ""Radio signal"", ""Chain link"", ""Bridge crossing"", ""Button press"", ""Fireworks spark"", ""Musical baton"", ""Waterfall flow""]","[""Phones, Connection, Call"", ""Students, Handoff, Note"", ""People, Handshake, Greeting"", ""Runners, Batons, Signal to run"", ""Post Offices, Mail Truck, Letter"", ""Light bulbs, Switch plate, Electricity flow"", ""Pumps, Pipe junction, Water flow"", ""Batteries, Switch, Electric current"", ""Pigeons, Message, Delivery Route"", ""Machines, Transfer point, Product"", ""Vehicles, Intersection, Traffic flow"", ""Computers, Network Connection, Email Message"", ""Dominoes, Contact point, Falling domino"", ""Radio towers, Airwaves, Broadcast signal"", ""Links, , "", ""Towns, , "", ""Buttons, Contact point, Electric current"", ""Fireworks, Spark point, Spark trail"", ""Musicians, handoff, musical cue"", ""Rocks, Waterfall edge, Water flow""]",,success
38,Land System,"[""Skin System""]",1,"desertification, Irrigation system, plant, skin aging","[""Garden"", ""Puzzle"", ""City"", ""Body"", ""Forest"", ""Farm"", ""Web"", ""Network"", ""Patchwork"", ""Skin"", ""Ecosystem"", ""Machine"", ""Map"", ""Canvas"", ""Blueprint"", ""Puzzle"", ""Neighborhood"", ""Orchard"", ""Terrarium"", ""Quilt""]","[""soil erosion, watering system, vegetation, wrinkles"", ""missing pieces, solution pathway, puzzle piece, faded image"", ""Urban Decay, Water Supply, Green Space, Public Health"", ""wrinkles, blood vessels, cells, aging"", ""deforestation, water cycle, tree, tree bark decay"", ""soil erosion, watering system, crop, None"", ""dead links, search engine, website, outdated content"", ""Network Congestion, Data Distribution, Node, System Degradation"", ""fraying, thread reinforcement, fabric, wear and tear"", ""dryness, moisturizer, cells, wrinkles"", ""habitat destruction, water cycle, vegetation, organism decay"", ""Rust, Lubrication system, Component, Wear and tear"", ""unmapped region, waterway, landmark, faded ink"", ""fading, varnish, paint, cracking"", ""erosion plan, water supply layout, building foundation, structural decay"", ""missing pieces, solution pathway, puzzle piece, faded image"", ""Urban Decay, Water Supply, Garden, Resident Health"", ""soil erosion, watering system, tree, No mapping"", ""dry soil, watering system, greenery, oxidation"", ""fraying, threading, patch, wear and tear""]",,success
39,Earth,"[""Human Body""]",1,"J, volcanic activity, magma, climate change, Earth's core","[""Apple"", ""Onion"", ""Peach"", ""Orange"", ""Ball"", ""Layered cake"", ""Boiled egg"", ""Pumpkin"", ""Globe"", ""Light bulb"", ""Volcano"", ""Melting candle"", ""Potato"", ""Snow globe"", ""Nest"", ""Tree trunk"", ""Peel"", ""Bubble"", ""Seed"", ""Rock""]","[""Juice, Ripening, Pulp, Spoilage, Pit"", ""Layers, Sprouting, Juice, Decay, Onion Core"", ""Juice, Ripening, Pulp, Spoilage, Pit"", ""Juice, Segment burst, Pulp, Rot, Pit"", ""Rotation, Air Leak, Molten Core, Deflation, Ball's Center"", ""Frosting, Mixing, Batter, Melting, Cake base"", ""yolk, cracking, liquid egg white, overcooking, egg center"", ""Juice, Decay, Pulp, Spoilage, Seeds"", ""Axis, Surface Distortion, Inner Liquid, Surface Degradation, Central Axis"", ""Energy Output, Filament Break, Molten Metal, Overheating, Filament"", ""Energy release, Eruption, Lava, Environmental impact, Magma chamber"", ""wax, melting, melted wax, change in flame, wick"", ""Skin, Sprouting, Starch, Rot, Pith"", ""Shake, Water Swirl, Glycerin, Temperature Fluctuation, Globe's Base"", ""Egg, Predator attack, Twigs and mud, Weather damage, Nest foundation"", ""Sap, Growth rings, Resin, Disease, Heartwood"", ""Segments, Ripening, Juice, Decay, Pit"", ""Surface Tension, Popping, Liquid Inside, Temperature Change, Bubble Center"", ""Embryo, Growth, Nutrients, Environmental factors, Seed's germ"", ""Energy, Fracture, Molten Core, Weathering, Center""]",,success
40,Natural Disasters,"[""Diseases""]",1,"early warning, protect environment, rescue","[""Storm"", ""Fire"", ""Flood"", ""Earthquake"", ""Tornado"", ""Avalanche"", ""Volcano"", ""Lightning"", ""Wave"", ""Landslide"", ""Hurricane"", ""Whirlpool"", ""Blizzard"", ""Mudslide"", ""Cyclone"", ""Thunder"", ""Eruption"", ""Tsunami"", ""Gale"", ""Deluge""]","[""weather forecast, storm shelter, emergency response"", ""smoke detector, firebreak, firefighter"", ""Flood Watch, Levee System, Evacuation Plan"", ""Seismic Alert, Soil Stabilization, Search Operation"", ""siren alert, storm shelter, emergency response"", ""slope monitoring, terrain management, search party"", ""seismic monitoring, conservation efforts, evacuation routes"", ""Forecast, Grounding, Evacuation"", ""buoy alert, shore conservation, lifeguard"", ""warning signs, slope stabilization, evacuation"", ""storm watch, shoreline conservation, emergency evacuation"", ""drain alarm, contain leak, emergency drain"", ""weather forecast, shelter preparation, emergency services"", ""warning signs, slope stabilization, evacuation"", ""storm alert, cyclone shelter, evacuation team"", ""rumble, seek shelter, first aid"", ""gas release, contain lava, evacuate people"", ""siren alerts, coastal barriers, evacuation routes"", ""storm alert, secure outdoors, evacuation"", ""Flood Alert, Dam, Evacuation""]",,success
41,Musculoskeletal system,"[""Robotic arm""]",1,"muscle, skeleton, joint, tendon","[""Bridge"", ""Puppet"", ""Car"", ""Scaffolding"", ""Levers"", ""Rope"", ""Skeleton"", ""Engine"", ""Machine"", ""Crane"", ""Door hinge"", ""Tent"", ""Spring"", ""Bicycle"", ""Chains"", ""Pulley"", ""Skeleton key"", ""Jack-in-the-box"", ""Marionette"", ""Tendon""]","[""cable, structure, connection, suspender"", ""string, frame, hinge, thread"", ""engine, frame, hinge, cable"", ""supporting brackets, frame, connection point, cable"", ""effort, fulcrum, pivot, load"", ""Fiber, Core, Knot, Strand"", ""ligament, frame, hinge, cable"", ""Cylinder, Frame, Pivot, Piston Rod"", ""Actuator, Frame, Hinge, Cable"", ""hydraulic cylinder, boom, hinge, cable"", ""spring, frame, hinge, pin"", ""fabric, poles, hinge, rope"", ""coiled wire, metal frame, hinge, spring link"", ""chain, frame, gear, cable"", ""link, chain frame, hinge, connector"", ""rope, frame, pivot, cable"", ""key teeth, key shaft, key hinge, key spring"", ""spring, box frame, hinge, string"", ""string, frame, hinge, thread"", ""rope, mast, splice, cable""]",,success
43,Microbiome,"[""ecosystem""]",1,"microorganism, Habitats, Synergy","[""Garden"", ""City"", ""Forest"", ""Coral reef"", ""Ant colony"", ""Beehive"", ""Neighborhood"", ""Ecosystem"", ""Orchestra"", ""Team"", ""Market"", ""Library"", ""Farm"", ""Village"", ""Zoo"", ""Workshop"", ""Network"", ""Classroom"", ""Factory"", ""Community""]","[""plant, soil, ecosystem"", ""Citizen, Neighborhoods, Infrastructure"", ""Tree, Ecosystem, Interdependence"", ""Fish, Reef structure, Symbiosis"", ""Ant, Colony, Cooperation"", ""Bee, Hive, Colony"", ""Resident, Houses, Community"", ""Species, Environment, Interactions"", ""Musician, Concert Hall, Harmony"", ""Team Member, Workplace, Collaboration"", ""Vendor, Stalls, Partnership"", ""Book, Shelves, Cataloging"", ""Livestock, Fields, Ecosystem"", ""Villager, Homes, Community"", ""Animal, Enclosures, Ecosystem"", ""Worker, Rooms, Collaboration"", ""Node, Topology, Interconnectedness"", ""Student, Classroom Environment, Collaboration"", ""Worker, Departments, Production Line"", ""Resident, Neighborhood, Cooperation""]",,success
44,Endocrine System,"[""Regulator""]",1,"endocrine organs, hormone","[""Mail system"", ""Telephone network"", ""Post office"", ""Messenger service"", ""Traffic lights"", ""Radio broadcast"", ""Water pipes"", ""Delivery truck"", ""Remote control"", ""Fire alarm"", ""Mail carrier"", ""Signal tower"", ""Messenger pigeon"", ""Email system"", ""Conveyor belt"", ""Street signs"", ""Messenger app"", ""Bell system"", ""Messenger boy"", ""Broadcast tower""]","[""post offices, letters"", ""telephone exchanges, signal"", ""post office branches, mail"", ""delivery hubs, message"", ""traffic lights, signal"", ""radio stations, radio signal"", ""pipes, water"", ""distribution centers, packages"", ""control buttons, signal"", ""sensors, signal"", ""post offices, mail"", ""transmitters, signal"", ""pigeon hubs, message"", ""servers, email"", ""conveyor stations, product"", ""sign posts, directional messages"", ""Servers, Message"", ""telephone exchanges, electrical signals"", ""message sources, message"", ""transmitters, signal""]",,success
45,blood circulation system,"[""Water pipe system""]",1,"platelets, Vascular wall, blood, thrombus, heart","[""Road network"", ""Water pipes"", ""Highway system"", ""Railway tracks"", ""City plumbing"", ""Electric circuits"", ""Tree branches"", ""River system"", ""Mail delivery"", ""Factory assembly line"", ""Garden irrigation"", ""Subway tunnels"", ""Air traffic routes"", ""Conveyor belts"", ""Human veins"", ""Highway exits"", ""Waterfall streams"", ""Power grid"", ""Blood vessels"", ""Mail sorting""]","[""Traffic cops, Roadside barriers, Vehicles, Traffic jam, Central traffic hub"", ""water filters, pipe wall, water, clog, pump"", ""Traffic cops, Roadside barriers, Vehicles, Traffic jam, Central traffic hub"", ""Freight trains, Railway sleepers, Trains, Train wreck, Train station"", ""water treatment chemicals, pipes, water, clog, pump"", ""Fuses, Insulation, Electric current, Short circuit, Power source"", ""Sap, Bark, Water, Blockage, Trunk"", ""sediments, riverbank, water, blockage, source"", ""tracking codes, mail trucks, mail packages, undelivered mail, post office"", ""Assembly parts, Conveyor belt, Raw materials, Production blockage, Main production unit"", ""water droplets, pipe, water, clog, pump"", ""Trains, Tunnel walls, Trains and passengers, Train blockage, Central station"", ""aircraft, airway, air traffic, air traffic congestion, air traffic control center"", ""Packages, Conveyor frame, Goods, Blockage, Motor"", ""blood cells, vein wall, blood flow, blood clot, pumping organ"", ""cars, guardrails, traffic, roadblock, interchange"", ""Pebbles, Stream banks, Water, Logjam, Waterfall source"", ""Circuit breakers, Transmission lines, Electricity, Power outage, Power plant"", ""Fuel Additives, Pipeline, Fuel, Clogged Fuel Filter, Pump"", ""tracking codes, mail bags, letters and packages, undeliverable mail, main sorting facility""]",,success
