example_id,model,target_concept,source_concept,predicted_properties,ground_truth_properties,num_predicted,num_ground_truth,num_matched,precision,recall,f1_score,reasoning,elapsed_time,error
56,gpt-oss-20b,Genes,Computer Code,"[""DNA sequence"", ""transcription"", ""translation"", ""allele variation"", ""inheritance"", ""mutation""]","[""organism"", ""sequence"", ""transcription"", ""translate""]",6.0,4.0,1.0,0.167,0.25,0.2,"Genes represent the core units that encode hereditary information in all living organisms. They are specific stretches of DNA that contain the instructions necessary to produce functional RNA molecules or proteins during the processes of transcription and translation. The sequence of nucleotides within a gene defines its **genotype**, and variations in this sequence produce different **alleles** that can lead to observable phenotypic differences across individuals and populations. Through inheritance, genes are passed from parents to offspring, providing the mechanism for the vertical transmission of traits. Additionally, spontaneous or induced **mutations** in gene sequences are a primary source of genetic diversity and can underlie both normal variation and disease states. Studying genes thus illuminates how genetic information governs biological form, function, and evolutionary change.",2.19,
77,gpt-oss-20b,Macrophages,the cleaners,"[""Phagocyte"", ""M1 macrophage"", ""M2 macrophage"", ""CD14 positive"", ""Resident macrophage""]","[""devour"", ""pathogen""]",5.0,2.0,0.0,0.0,0.0,0.0,"Macrophages are cornerstone cells of the innate immune system with distinct functional phenotypes (M1 pro‑inflammatory and M2 anti‑inflammatory). They are identified by lineage‑specific markers (e.g., CD14, CD68) and reside in tissues as part of the mononuclear phagocyte network. Their hallmark function is phagocytosis, and they modulate inflammation through cytokine production. Key terms summarizing these attributes can be expressed in 1–3 words each.",2.52,
26,gpt-oss-20b,Genetic Mutation,Typo,"[""sequence alteration"", ""replication error"", ""phenotypic effect"", ""evolutionary role"", ""cancer link"", ""repair mechanism""]","[""gene sequence"", ""genetic mutation"", ""Gene"", ""repair""]",6.0,4.0,0.0,0.0,0.0,0.0,"Genetic mutation is defined by a change in the nucleotide sequence of an organism’s genome—whether DNA, RNA, or extrachromosomal elements. These alterations arise from errors during DNA replication, mitosis, meiosis, or from damage repair failures. While some mutations are silent with respect to the phenotype, others can modify a gene’s product or abolish its function, thereby influencing biological processes such as evolution, immune system development, and oncogenesis. Organisms counteract mutagenesis through DNA‑repair mechanisms that restore the original sequence, underscoring the balance between generating variation and maintaining genomic integrity.",2.46,
83,gpt-oss-20b,deaf,blind,"[""hearing loss"", ""sign language"", ""cultural identity"", ""sensory compensation""]","[""ear"", ""sound"", ""No reaction""]",4.0,3.0,0.0,0.0,0.0,0.0,"The description distinguishes both a medical and a cultural aspect of deafness. The medical condition is characterized by an inability or significant reduction in hearing—i.e., hearing loss or auditory deficit. The cultural aspect emphasizes a community that primarily uses sign language and shares a common identity, often called “big‑D Deaf”. Thus the key properties include the sensory impairment itself, the primary mode of communication, and the broader cultural identity that links individuals who may have varying degrees of hearing ability. Additionally, the reliance on other senses for interaction highlights sensory compensation, a common adaptive feature in deaf individuals.",6.36,
383,gpt-oss-20b,Mean Field Approximation,Group Behavior,"[""Simplifies interactions"", ""Effective one-body"", ""Average field"", ""Computational efficiency"", ""Self-consistency""]","[""particle"", ""system"", ""average effect""]",5.0,3.0,0.0,0.0,0.0,0.0,"The Mean Field Approximation (MFA) replaces complex many‑body interactions with an average or effective field that each particle or degree of freedom experiences. This reduces a high‑dimensional stochastic problem to a simpler effective one‑body problem, enabling analytical insight and computational tractability. Key aspects of the MFA include:
1. **Averaging over degrees of freedom** – interactions are replaced by an average contribution.
2. **Effective one‑body formulation** – each particle is treated independently subject to the mean field.
3. **Self‑consistency condition** – the mean field is determined by the average behavior of the system, leading to iterative or variational solutions.
4. **Computational efficiency** – by eliminating explicit pairwise couplings, the method reduces computational cost dramatically.
5. **Broad applicability** – the approach is used in statistical physics, neuroscience, machine learning, and other fields where large interacting networks appear.

These points capture the essence of MFA and highlight why it is a powerful analytical and numerical tool.",39.88,
149,gpt-oss-20b,random forest,forest,"[""ensemble"", ""decision trees"", ""random features"", ""majority vote"", ""mean prediction"", ""robustness"", ""black box""]","[""decision tree"", ""feature"", ""predict""]",7.0,3.0,0.0,0.0,0.0,0.0,"Random forest builds many decision trees on bootstrap samples of the data, aggregating their predictions.  
- Each tree sees only a random subset of features, which reduces correlation between trees and lowers variance.  
- For classification, the final prediction is the majority vote; for regression, it is the average of leaf predictions.  
- The ensemble nature and feature randomness suppress overfitting that plagues individual decision trees.  
- Random forests are relatively insensitive to hyper‑parameters and hence require minimal tuning, making them popular as off‑the‑shelf “black‑box” predictors in business applications.",4.54,
182,gpt-oss-20b,Active Fault,Spring,"[""Recent movement"", ""Seismic hazard"", ""Surface rupture"", ""Geomorphic impact""]","[""displacement"", ""earthquake""]",4.0,2.0,0.0,0.0,0.0,0.0,"An active fault is defined by its recent tectonic activity (within the last 10 kyr) and its ongoing capacity to generate significant seismic events. Its importance lies in the predictability (or lack thereof) of future earthquakes and the associated hazards—ground shaking, surface faulting, landslides, liquefaction, and tsunami generation. These properties also make it a target for multidisciplinary studies that combine geological mapping, seismic monitoring, remote sensing, and geomorphology to assess displacement patterns and reduce risk.",2.04,
23,gpt-oss-20b,DNA Double Helix Structure,The Helix Bridge,"[""double stranded"", ""base pairing"", ""right\u2011handed helix"", ""major groove"", ""minor groove""]","[""dna strand"", ""base pair""]",5.0,2.0,0.0,0.0,0.0,0.0,"The description emphasizes the structural features that define the DNA double helix: the presence of two complementary strands, stabilization by base‑pair hydrogen bonds, the characteristic right‑handed helical twist, and the distinct major and minor grooves that facilitate protein binding. These aspects are the core attributes commonly referenced in molecular biology when describing the DNA double helix.",4.53,
174,gpt-oss-20b,Business cycle,day and night cycle,"[""expansion"", ""recession"", ""GDP"", ""duration"", ""drivers""]","[""Boom period"", ""Recession"", ""recovery period""]",5.0,3.0,1.0,0.2,0.333,0.25,"Business cycle analysis involves identifying alternating phases of expansion, recession, and recovery that are measured by macroeconomic variables, particularly real GDP. The cycle's duration varies from a few years to over a decade and is quantified using statistical techniques such as Bayesian inference. Key drivers include commodity price shocks, consumer sentiment shifts, and systemic crises. Therefore, the concept can be dissected into its cyclical stages, measurement methods, temporal characteristics, and influential factors.",3.98,
210,gpt-oss-120b,Westernization Movement,Reform Movement of 1898,"[""cultural diffusion"", ""multi\u2011wave evolution"", ""intersectional inclusion"", ""reproductive rights"", ""elite advocacy"", ""transnational influence""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",6.0,5.0,0.0,0.0,0.0,0.0,"The description links the Westernization Movement to the spread of Western cultural values and its influence on feminist activism across multiple historical waves. Core attributes include the transmission of Western ideas (cultural diffusion), a progressive expansion of feminist goals (multi‑wave evolution), efforts to broaden participation beyond middle‑class white women (intersectional inclusion), a focus on bodily autonomy and reproductive rights, involvement of elite and institutional actors, and a transnational, cross‑cultural dimension. These themes together constitute the principal properties of the movement as presented.",0.26,
