example_id,model,target_concept,source_concept,predicted_properties,ground_truth_properties,num_predicted,num_ground_truth,num_matched,precision,recall,f1_score,reasoning,elapsed_time,error
382,gpt-4.1-mini,Electromagnetic resonance cavity,resonance cavity,"[""resonant frequency"", ""quality factor"", ""mode structure"", ""energy storage"", ""electromagnetic confinement""]","[""reflection"", ""put one's oar in"", ""pitch"", ""timbre""]",5.0,4.0,0.0,0.0,0.0,0.0,"An electromagnetic resonance cavity is a structure designed to confine electromagnetic waves and support standing wave patterns at specific resonant frequencies. The cavity's shape and size determine the resonant modes and frequencies it can support. It is commonly used in microwave engineering, lasers, and particle accelerators to enhance or filter electromagnetic signals. Key properties include its ability to store electromagnetic energy efficiently, the quality factor (Q) which measures energy loss, and the mode structure that defines the spatial distribution of the fields inside the cavity.",3.65,
56,gpt-4.1-mini,Genes,Computer Code,"[""DNA segments"", ""hereditary units"", ""protein coding"", ""located on chromosomes"", ""sequence-specific"", ""regulatory elements""]","[""organism"", ""sequence"", ""transcription"", ""translate""]",6.0,4.0,0.0,0.0,0.0,0.0,"Genes are fundamental units of heredity in living organisms. They are segments of DNA that contain the instructions for building proteins, which perform most life functions and make up the majority of cellular structures. Genes determine inherited traits by encoding specific sequences of nucleotides that are transcribed into RNA and then translated into proteins. They can vary between individuals, leading to genetic diversity. Genes are located on chromosomes within the cell nucleus and can be regulated to control when and how much protein is produced.",2.47,
77,gpt-4.1-mini,Macrophages,the cleaners,"[""phagocytic"", ""immune response"", ""antigen-presenting"", ""cytokine secretion"", ""tissue-resident"", ""plasticity"", ""inflammation modulation""]","[""devour"", ""pathogen""]",7.0,2.0,0.0,0.0,0.0,0.0,"Macrophages are a type of white blood cell that plays a critical role in the immune system. They are part of the innate immune response and are responsible for detecting, engulfing, and destroying pathogens and apoptotic cells through phagocytosis. Macrophages also act as antigen-presenting cells, helping to activate the adaptive immune system by presenting antigens to T cells. They secrete various cytokines and growth factors that modulate inflammation and tissue repair. Macrophages are found in virtually all tissues and can differentiate into various forms depending on the local environment, such as M1 (pro-inflammatory) and M2 (anti-inflammatory) phenotypes.",2.87,
26,gpt-4.1-mini,Genetic Mutation,Typo,"[""nucleotide change"", ""heritable"", ""spontaneous or induced"", ""point mutation"", ""insertion"", ""deletion"", ""duplication"", ""phenotypic effect"", ""genetic variation""]","[""gene sequence"", ""genetic mutation"", ""Gene"", ""repair""]",9.0,4.0,0.0,0.0,0.0,0.0,"Genetic mutation refers to a change in the nucleotide sequence of the genetic material of an organism. These changes can occur spontaneously or due to environmental factors such as radiation or chemicals. Mutations can affect a single nucleotide (point mutations) or larger segments of DNA (insertions, deletions, duplications). They can be inherited or acquired and may have various effects ranging from no impact to significant changes in phenotype or disease. Mutations are fundamental to evolution as they introduce genetic variation.",3.58,
83,gpt-4.1-mini,deaf,blind,"[""hearing loss"", ""communication barrier"", ""congenital or acquired"", ""alternative communication"", ""auditory impairment""]","[""ear"", ""sound"", ""No reaction""]",5.0,3.0,0.0,0.0,0.0,0.0,"The term ""deaf"" refers to a condition characterized by a significant or complete loss of the ability to hear. It can be congenital (present at birth) or acquired later in life due to injury, illness, or age-related factors. Deafness affects communication and interaction with the environment, often leading to the use of alternative communication methods such as sign language. It is important to distinguish between ""deaf"" as a medical condition and ""Deaf"" as a cultural identity within the Deaf community.",2.55,
383,gpt-4.1-mini,Mean Field Approximation,Group Behavior,"[""average field"", ""many-body simplification"", ""neglects fluctuations"", ""effective field"", ""statistical physics""]","[""particle"", ""system"", ""average effect""]",5.0,3.0,0.0,0.0,0.0,0.0,"The Mean Field Approximation is a method used in statistical physics and related fields to simplify complex many-body problems by approximating the effect of all other particles on any given particle as an average or ""mean"" field. This reduces the complexity of interactions by replacing them with an effective field, allowing for tractable analytical or numerical solutions. It assumes that fluctuations around the mean field are negligible, which is often valid in high-dimensional systems or systems with long-range interactions.",4.13,
149,gpt-4.1-mini,random forest,forest,"[""ensemble method"", ""decision trees"", ""classification"", ""regression"", ""reduces overfitting"", ""robustness"", ""feature importance"", ""handles high dimensionality""]","[""decision tree"", ""feature"", ""predict""]",8.0,3.0,0.0,0.0,0.0,0.0,"Random forest is an ensemble learning method primarily used for classification and regression tasks. It operates by constructing multiple decision trees during training and outputting the mode of the classes (classification) or mean prediction (regression) of the individual trees. Key properties include its ability to reduce overfitting compared to a single decision tree, its robustness to noise and outliers, and its capability to handle large datasets with high dimensionality. Random forests also provide measures of feature importance, which help in understanding the influence of different variables on the prediction.",4.99,
182,gpt-4.1-mini,Active Fault,Spring,"[""recent movement"", ""seismic activity"", ""stress accumulation"", ""slip rate"", ""fault length"", ""movement type""]","[""displacement"", ""earthquake""]",6.0,2.0,0.0,0.0,0.0,0.0,"An active fault is a fracture or zone of fractures between two blocks of rock that has experienced movement or displacement in recent geological time and is likely to do so again. These faults are significant because they are sources of earthquakes. The key properties of an active fault include its ability to accumulate and release stress, its potential to generate seismic activity, and its recent movement history, typically within the last 10,000 years (Holocene epoch). Active faults are characterized by their slip rate, length, and the type of movement (e.g., strike-slip, normal, reverse). Understanding these properties helps in assessing seismic hazards.",3.95,
23,gpt-4.1-mini,DNA Double Helix Structure,The Helix Bridge,"[""double stranded"", ""helical shape"", ""antiparallel strands"", ""base pairing"", ""hydrogen bonds"", ""sugar-phosphate backbone"", ""major and minor grooves""]","[""dna strand"", ""base pair""]",7.0,2.0,0.0,0.0,0.0,0.0,"The DNA double helix structure is characterized by two long strands of nucleotides twisted around each other, forming a helical shape. Each strand consists of a sugar-phosphate backbone with nitrogenous bases attached. The bases pair specifically (adenine with thymine, and cytosine with guanine) through hydrogen bonds, which stabilizes the structure. The strands run in opposite directions (antiparallel), and the helical structure has major and minor grooves that are important for protein binding and DNA function.",3.57,
174,gpt-4.1-mini,Business cycle,day and night cycle,"[""expansion"", ""peak"", ""contraction"", ""trough"", ""economic fluctuations"", ""GDP variation"", ""employment changes"", ""investment cycles""]","[""Boom period"", ""Recession"", ""recovery period""]",8.0,3.0,0.0,0.0,0.0,0.0,"The business cycle refers to the fluctuations in economic activity that an economy experiences over a period of time. It consists of expansions and contractions in GDP and other economic indicators. Key aspects include phases such as expansion, peak, contraction (recession), and trough. The cycle is characterized by changes in employment, production, consumer spending, and investment. It is influenced by various factors including monetary policy, fiscal policy, external shocks, and market sentiment.",2.62,
210,gpt-4.1-nano,Westernization Movement,Reform Movement of 1898,"[""modernization"", ""cultural change"", ""reform"", ""technology transfer"", ""educational reform""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",5.0,5.0,0.0,0.0,0.0,0.0,"The Westernization Movement was a period of social, cultural, and political reform aimed at adopting Western ideas, technology, and institutions in a country, often to modernize and strengthen the nation. It involved the introduction of Western education, legal systems, industrial practices, and lifestyle changes, reflecting a shift from traditional to modern practices influenced by Western countries. The movement was driven by the desire to catch up with Western powers and was characterized by reforms in governance, education, and social norms.",0.29,
